pos_name,tri1,tri2,tri3
pb,318,800,800
nb,-800,-800,-318
ps,243,336,429
ns,-429,-336,-243
pc,-1,156,312
nc,-312,-156,1
pb,41,50,50
nb,-50,-50,-41
ps,37,40,43
ns,-43,-40,-37
pc,-1,19,38
nc,-38,-19,1
nc,0,0,0
pb,1250,2000,2000
nb,-2000,-2000,-1250
ps,-1,738,1477
ns,-1477,-738,1
