pos_name,tri1,tri2,tri3
pb,345,800,800
nb,-800,-800,-345
ps,328,385,442
ns,-442,-385,-328
pc,-1,192,385
nc,-385,-192,1
pb,46,50,50
nb,-50,-50,-46
ps,15,31,47
ns,-47,-31,-15
pc,-1,10,20
nc,-20,-10,1
nc,0,0,0
pb,1774,2000,2000
nb,-2000,-2000,-1774
ps,-1,921,1843
ns,-1843,-921,1
