pos_name,tri1,tri2,tri3
pb,396,800,800
nb,-800,-800,-396
ps,288,383,479
ns,-479,-383,-288
pc,-1,161,322
nc,-322,-161,1
pb,21,50,50
nb,-50,-50,-21
ps,3,14,25
ns,-25,-14,-3
pc,-1,3,6
nc,-6,-3,1
nc,0,0,0
pb,896,2000,2000
nb,-2000,-2000,-896
ps,-1,569,1138
ns,-1138,-569,1
