pos_name,tri1,tri2,tri3
pb,539,800,800
nb,-800,-800,-539
ps,91,357,623
ns,-623,-357,-91
pc,-1,65,130
nc,-130,-65,1
pb,24,50,50
nb,-50,-50,-24
ps,1,18,36
ns,-36,-18,-1
pc,-1,8,16
nc,-16,-8,1
nc,0,0,0
pb,1184,2000,2000
nb,-2000,-2000,-1184
ps,-1,622,1245
ns,-1245,-622,1
